customer_id,segment,R,F,M,RFM_score,recency,frequency,monetary,ticket_count,avg_sentiment,return_rate,avg_discount,sessions_30d,last_campaign_received,manual_priority_bucket
CUST01765,At-Risk,1,3,3,7,265,2,1739.8,0.0,,0.0,0.195,0,bundle_discount,high
CUST01766,New / Low-Engagement,1,2,1,4,163,1,561.64,0.0,,0.0,0.22,4,new_launch,high
CUST01767,At-Risk,2,3,3,8,145,3,1605.14,3.0,-0.39333333333333337,0.0,0.31,5,none,high
CUST01768,At-Risk,2,5,5,12,101,7,5814.4400000000005,1.0,-1.0,0.14285714285714285,0.16285714285714287,10,none,high
CUST01769,High-Value Unhappy,3,4,5,12,55,5,5381.57,2.0,-0.405,0.2,0.186,10,none,medium
CUST01770,New / Low-Engagement,3,3,2,8,58,3,1327.79,2.0,-0.7,0.3333333333333333,0.24,2,free_shipping,medium
CUST01771,Loyal Customers,3,4,4,11,58,4,2990.29,0.0,,0.0,0.1975,14,welcome_offer,medium
CUST01772,At-Risk,1,3,3,7,254,2,1751.38,0.0,,0.0,0.28,0,bundle_discount,high
CUST01773,At-Risk,1,4,5,10,196,5,4845.14,1.0,-0.23,0.0,0.152,5,welcome_offer,high
CUST01774,At-Risk,1,5,4,10,152,6,3826.09,3.0,0.12333333333333334,0.3333333333333333,0.3333333333333333,0,none,high
CUST01775,New / Low-Engagement,3,3,2,8,49,2,1120.32,1.0,-0.92,0.0,0.045,6,none,medium
CUST01776,Loyal Customers,3,3,4,10,79,2,2686.35,0.0,,0.0,0.28500000000000003,4,none,high
CUST01777,At-Risk,1,4,4,9,167,5,3035.66,1.0,-0.49,0.2,0.294,6,welcome_offer,high
CUST01778,New / Low-Engagement,2,2,1,5,87,1,512.32,0.0,,0.0,0.24,6,none,high
CUST01779,At-Risk,1,4,4,9,167,4,3408.21,2.0,-0.4,0.0,0.2025,3,new_launch,high
CUST01780,High-Value Unhappy,5,3,4,12,5,3,2803.73,3.0,-0.48333333333333334,0.0,0.27,8,welcome_offer,medium
CUST01781,Discount-Sensitive,1,2,2,5,241,1,1360.78,1.0,-0.47,0.0,0.43,3,welcome_offer,high
CUST01782,At-Risk,2,5,5,12,137,7,4334.56,0.0,,0.0,0.3457142857142857,1,bundle_discount,high
CUST01783,Champions,4,4,4,12,21,4,2577.89,0.0,,0.0,0.2225,1,welcome_offer,low
CUST01784,Loyal Customers,3,3,3,9,67,3,2180.12,1.0,-1.0,0.3333333333333333,0.08333333333333333,12,none,medium
CUST01785,Discount-Sensitive,5,2,2,9,14,1,982.58,0.0,,0.0,0.46,1,free_shipping,high
CUST01786,Champions,4,5,4,13,23,6,3745.53,3.0,-0.7133333333333334,0.16666666666666666,0.155,2,none,low
CUST01787,New / Low-Engagement,3,2,3,8,75,1,1770.53,0.0,,0.0,0.19,6,free_shipping,medium
CUST01788,High-Value Unhappy,3,4,4,11,54,5,3455.7,2.0,-0.58,0.2,0.384,4,new_launch,medium
CUST01789,New / Low-Engagement,3,2,1,6,52,1,341.52,0.0,,0.0,0.36,6,none,medium
CUST01790,Loyal Customers,4,3,3,10,40,3,1750.7,0.0,,0.0,0.35666666666666663,1,welcome_offer,medium
CUST01791,Discount-Sensitive,3,3,1,7,82,2,516.61,0.0,,0.0,0.405,5,welcome_offer,high
CUST01792,New / Low-Engagement,4,2,2,8,36,1,821.29,0.0,,0.0,0.18,12,none,medium
CUST01793,Loyal Customers,3,4,5,12,48,4,5185.16,1.0,0.22,0.0,0.355,3,welcome_offer,medium
CUST01794,Loyal Customers,4,3,3,10,26,2,1843.9,0.0,,0.0,0.44,8,free_shipping,low
CUST01795,New / Low-Engagement,2,2,2,6,89,1,1266.99,1.0,-0.19,0.0,0.17,7,bundle_discount,high
CUST01796,New / Low-Engagement,4,2,1,7,33,1,500.81,0.0,,0.0,0.26,4,new_launch,low
CUST01797,New / Low-Engagement,2,2,3,7,117,1,1593.85,1.0,-0.85,1.0,0.0,6,free_shipping,high
CUST01798,At-Risk,2,4,4,10,103,4,3577.66,1.0,-0.04,0.0,0.2575,5,none,high
CUST01799,New / Low-Engagement,3,2,1,6,74,1,659.32,1.0,-0.4,0.0,0.15,0,free_shipping,high
CUST01800,New / Low-Engagement,2,2,1,5,122,1,507.22,0.0,,0.0,0.14,5,bundle_discount,high
CUST01801,Discount-Sensitive,4,2,1,7,24,1,371.61,1.0,-0.06,0.0,0.45,10,free_shipping,medium
CUST01802,At-Risk,2,3,2,7,139,3,1461.8,1.0,-0.34,0.0,0.32666666666666666,3,free_shipping,high
CUST01803,At-Risk,2,3,3,8,104,3,2088.76,2.0,-0.024999999999999967,0.0,0.3566666666666667,1,welcome_offer,high
CUST01804,At-Risk,1,3,3,7,177,3,1552.45,0.0,,0.0,0.4366666666666667,4,welcome_offer,high
CUST01805,New / Low-Engagement,4,2,1,7,37,1,433.16,0.0,,0.0,0.3,0,new_launch,high
CUST01806,Discount-Sensitive,3,2,1,6,50,1,411.72,0.0,,0.0,0.43,8,welcome_offer,medium
CUST01807,Loyal Customers,3,3,4,10,74,3,3341.2,1.0,-1.0,0.3333333333333333,0.29333333333333333,3,bundle_discount,medium
CUST01808,Champions,5,5,4,14,17,6,3618.0299999999997,1.0,-0.69,0.0,0.24666666666666667,5,new_launch,low
CUST01809,Champions,4,5,5,14,45,7,7139.78,1.0,-1.0,0.14285714285714285,0.2928571428571428,2,welcome_offer,medium
CUST01810,New / Low-Engagement,4,2,1,7,28,1,381.71,0.0,,0.0,0.24,8,new_launch,low
CUST01811,High-Value Unhappy,3,4,4,11,69,4,3016.58,3.0,-0.3466666666666667,0.0,0.31,7,bundle_discount,medium
CUST01812,Champions,4,4,4,12,25,4,2569.42,0.0,,0.0,0.2175,16,none,low
CUST01813,Champions,4,4,4,12,22,5,3758.42,1.0,-1.0,0.2,0.368,5,none,medium
CUST01814,New / Low-Engagement,4,2,1,7,43,1,579.84,1.0,-0.38,0.0,0.24,6,welcome_offer,medium
CUST01815,New / Low-Engagement,5,2,1,8,4,1,762.94,0.0,,0.0,0.27,4,none,low
CUST01816,New / Low-Engagement,1,2,1,4,189,1,507.79,0.0,,0.0,0.12,2,free_shipping,high
CUST01817,At-Risk,2,5,5,12,147,7,5667.97,1.0,-0.28,0.0,0.1542857142857143,6,free_shipping,high
CUST01818,At-Risk,1,4,4,9,168,5,3080.04,1.0,-1.0,0.0,0.266,1,welcome_offer,high
CUST01819,High-Value Unhappy,3,3,3,9,82,2,1750.5700000000002,2.0,-0.3,0.5,0.145,2,none,high
CUST01820,Champions,5,5,5,15,6,9,6136.3099999999995,4.0,-0.31,0.0,0.33444444444444443,7,free_shipping,low
CUST01821,Champions,4,4,4,12,41,5,3708.96,0.0,,0.0,0.148,2,welcome_offer,medium
CUST01822,Loyal Customers,3,3,3,9,50,2,2116.75,1.0,0.69,0.0,0.255,1,bundle_discount,medium
CUST01823,Champions,4,4,4,12,32,4,3657.11,0.0,,0.0,0.22,6,free_shipping,low
CUST01824,At-Risk,1,4,5,10,201,5,5499.38,2.0,0.25,0.0,0.194,4,none,high
CUST01825,New / Low-Engagement,5,2,1,8,16,1,561.93,1.0,0.01,0.0,0.35,14,none,medium
CUST01826,Loyal Customers,3,4,4,11,57,5,3208.37,0.0,,0.0,0.3,0,free_shipping,medium
CUST01827,New / Low-Engagement,5,3,2,10,5,2,1217.56,0.0,,0.0,0.215,8,welcome_offer,low
CUST01828,At-Risk,2,3,3,8,122,3,1876.83,0.0,,0.0,0.2866666666666667,5,welcome_offer,high
CUST01829,At-Risk,2,5,5,12,101,7,4605.35,1.0,-0.94,0.0,0.29857142857142854,4,none,high
CUST01830,Loyal Customers,4,4,3,11,27,4,2433.02,1.0,-1.0,0.0,0.235,2,free_shipping,medium
CUST01831,New / Low-Engagement,5,2,1,8,11,1,448.22,1.0,-1.0,0.0,0.21,13,bundle_discount,medium
CUST01832,At-Risk,2,4,5,11,95,5,5038.610000000001,1.0,0.49,0.0,0.286,3,none,high
CUST01833,Champions,4,5,5,14,27,7,4261.32,0.0,,0.0,0.2357142857142857,1,bundle_discount,low
CUST01834,New / Low-Engagement,5,2,1,8,2,1,715.74,0.0,,0.0,0.39,5,welcome_offer,low
CUST01835,New / Low-Engagement,2,2,1,5,132,1,710.25,0.0,,0.0,0.28,15,free_shipping,high
CUST01836,At-Risk,2,5,4,11,125,6,3567.04,1.0,-0.43,0.0,0.2833333333333333,12,none,high
CUST01837,Discount-Sensitive,3,2,1,6,76,1,441.28,0.0,,0.0,0.47,5,bundle_discount,high
CUST01838,New / Low-Engagement,3,3,2,8,64,2,775.96,0.0,,0.0,0.28500000000000003,7,free_shipping,medium
CUST01839,New / Low-Engagement,5,3,2,10,0,3,1378.5,0.0,,0.0,0.3766666666666667,15,free_shipping,low
CUST01840,At-Risk,2,3,2,7,101,3,1327.8,0.0,,0.0,0.29333333333333333,5,none,high
CUST01841,Champions,5,4,4,13,14,5,3198.59,1.0,-0.37,0.0,0.23200000000000004,17,bundle_discount,low
CUST01842,Dormant,1,2,2,5,161,1,1332.91,0.0,,0.0,0.32,0,welcome_offer,high
CUST01843,Loyal Customers,4,3,4,11,25,2,2693.71,0.0,,0.0,0.14,8,new_launch,low
CUST01844,At-Risk,2,5,5,12,125,7,4849.78,1.0,0.59,0.0,0.25857142857142856,8,new_launch,high
CUST01845,New / Low-Engagement,1,2,1,4,164,1,545.67,0.0,,0.0,0.33,3,welcome_offer,high
CUST01846,High-Value Unhappy,3,5,5,13,76,7,4758.75,4.0,-0.5375000000000001,0.0,0.34142857142857147,5,new_launch,high
CUST01847,New / Low-Engagement,5,2,2,9,16,1,1293.93,0.0,,0.0,0.15,2,welcome_offer,low
CUST01848,Champions,5,4,5,14,1,5,5180.32,1.0,0.59,0.0,0.29,10,new_launch,low
CUST01849,New / Low-Engagement,4,2,1,7,34,1,385.85,0.0,,0.0,0.36,3,welcome_offer,low
CUST01850,Loyal Customers,4,3,3,10,28,3,1714.05,0.0,,0.0,0.2833333333333333,5,welcome_offer,low
CUST01851,Discount-Sensitive,1,2,1,4,355,1,289.22,0.0,,0.0,0.47,2,new_launch,high
CUST01852,New / Low-Engagement,3,2,1,6,48,1,572.93,1.0,-0.39,0.0,0.18,2,free_shipping,medium
CUST01853,At-Risk,1,5,4,10,153,6,3611.41,3.0,-0.47333333333333333,0.16666666666666666,0.43166666666666664,0,none,high
CUST01854,At-Risk,1,3,2,6,150,2,1301.87,0.0,,0.0,0.42000000000000004,5,new_launch,high
CUST01855,High-Value Unhappy,3,3,3,9,72,3,2387.65,3.0,-0.2966666666666667,0.0,0.26666666666666666,11,bundle_discount,medium
CUST01856,At-Risk,1,3,2,6,211,3,1379.79,3.0,-0.69,0.6666666666666666,0.31,0,free_shipping,high
CUST01857,High-Value Unhappy,3,5,5,13,74,9,5573.32,5.0,-0.5519999999999999,0.0,0.4077777777777778,1,bundle_discount,high
CUST01858,New / Low-Engagement,5,2,1,8,20,1,522.62,1.0,-1.0,0.0,0.2,9,bundle_discount,medium
CUST01859,New / Low-Engagement,5,3,2,10,15,2,1262.4,0.0,,0.0,0.22499999999999998,12,none,low
CUST01860,New / Low-Engagement,5,3,2,10,1,2,914.9300000000001,2.0,-0.38,0.5,0.135,9,bundle_discount,medium
CUST01861,Loyal Customers,5,3,4,12,1,3,2676.62,0.0,,0.0,0.2966666666666667,4,new_launch,low
CUST01862,Loyal Customers,5,3,4,12,9,3,3486.8,0.0,,0.0,0.06,4,free_shipping,low
CUST01863,New / Low-Engagement,1,2,1,4,188,1,530.13,0.0,,0.0,0.32,4,bundle_discount,high
CUST01864,New / Low-Engagement,1,2,1,4,221,1,519.75,0.0,,0.0,0.12,3,none,high
CUST01865,High-Value Unhappy,3,3,3,9,60,3,1867.7600000000002,2.0,-0.20999999999999996,0.0,0.18333333333333335,4,bundle_discount,medium
CUST01866,New / Low-Engagement,3,2,1,6,70,1,510.52,1.0,-0.27,0.0,0.27,16,new_launch,medium
CUST01867,New / Low-Engagement,5,2,1,8,11,1,663.94,0.0,,0.0,0.19,2,free_shipping,low
CUST01868,Loyal Customers,3,3,5,11,80,3,26057.29,0.0,,0.0,0.21666666666666667,4,new_launch,high
CUST01869,Loyal Customers,3,5,5,13,52,8,5254.78,1.0,0.14,0.125,0.44,13,none,medium
CUST01870,At-Risk,2,4,5,11,91,4,4178.4,2.0,-0.445,0.0,0.305,9,none,high
CUST01871,New / Low-Engagement,2,2,2,6,100,1,1448.69,1.0,-0.2,0.0,0.06,1,welcome_offer,high
CUST01872,Champions,4,5,5,14,41,7,4856.42,2.0,-0.38499999999999995,0.0,0.3028571428571429,4,bundle_discount,medium
CUST01873,Champions,5,4,4,13,9,5,2655.24,0.0,,0.0,0.31,5,new_launch,low
CUST01874,New / Low-Engagement,4,2,1,7,31,1,663.19,0.0,,0.0,0.11,1,none,high
CUST01875,High-Value Unhappy,3,5,4,12,74,7,3162.7799999999997,2.0,-0.02999999999999997,0.0,0.42857142857142855,0,none,high
CUST01876,At-Risk,2,4,5,11,143,5,4129.84,0.0,,0.0,0.236,1,new_launch,high
CUST01877,High-Value Unhappy,4,3,4,11,45,3,2789.21,2.0,-0.73,0.3333333333333333,0.4066666666666667,1,new_launch,medium
CUST01878,Discount-Sensitive,4,2,1,7,22,1,314.15,0.0,,0.0,0.55,4,welcome_offer,low
CUST01879,New / Low-Engagement,4,2,1,7,24,1,709.74,1.0,-1.0,1.0,0.14,5,welcome_offer,medium
CUST01880,At-Risk,1,4,3,8,231,4,1569.8400000000001,1.0,-0.52,0.0,0.4575,3,bundle_discount,high
CUST01881,Champions,5,4,4,13,8,5,3112.58,4.0,-0.49999999999999994,0.0,0.264,0,free_shipping,medium
CUST01882,At-Risk,1,3,2,6,219,2,965.8,0.0,,0.0,0.245,0,bundle_discount,high
CUST01883,Champions,5,4,4,13,5,4,2831.88,1.0,-1.0,0.25,0.2625,2,welcome_offer,medium
CUST01884,At-Risk,1,3,3,7,234,3,2372.63,1.0,-1.0,0.0,0.33,2,none,high
CUST01885,Champions,5,4,4,13,6,5,3303.2799999999997,1.0,-0.19,0.0,0.434,9,welcome_offer,low
CUST01886,New / Low-Engagement,3,3,2,8,78,2,948.26,0.0,,0.0,0.2,6,bundle_discount,high
CUST01887,At-Risk,2,5,4,11,126,6,3354.62,1.0,-0.33,0.0,0.49000000000000005,1,new_launch,high
CUST01888,Champions,4,5,4,13,27,6,3310.32,1.0,0.3,0.0,0.335,3,bundle_discount,low
CUST01889,Loyal Customers,3,3,3,9,71,2,1553.42,0.0,,0.0,0.315,5,free_shipping,medium
CUST01890,New / Low-Engagement,1,2,1,4,226,1,416.76,0.0,,0.0,0.28,1,new_launch,high
CUST01891,At-Risk,1,3,4,8,217,2,3614.49,2.0,-0.41000000000000003,0.0,0.3,0,none,high
CUST01892,Discount-Sensitive,4,2,1,7,39,1,547.55,0.0,,0.0,0.43,5,free_shipping,medium
CUST01893,High-Value Unhappy,3,3,3,9,50,3,2530.01,2.0,-0.42500000000000004,0.0,0.27666666666666667,2,none,medium
CUST01894,At-Risk,1,4,4,9,195,4,3166.55,0.0,,0.0,0.27749999999999997,2,none,high
CUST01895,New / Low-Engagement,1,2,2,5,329,1,1344.42,0.0,,0.0,0.33,7,welcome_offer,high
CUST01896,Discount-Sensitive,3,2,1,6,70,1,177.86,0.0,,0.0,0.53,10,free_shipping,medium
CUST01897,Champions,4,5,5,14,28,6,4619.71,1.0,-0.5,0.0,0.20166666666666666,7,bundle_discount,low
CUST01898,New / Low-Engagement,1,2,2,5,218,1,829.18,0.0,,0.0,0.23,1,new_launch,high
CUST01899,Loyal Customers,3,3,3,9,53,2,1576.16,1.0,-0.74,0.0,0.435,2,none,medium
CUST01900,Loyal Customers,3,5,5,13,75,7,5287.41,1.0,-0.13,0.0,0.23857142857142857,9,new_launch,medium
CUST01901,At-Risk,1,3,3,7,163,3,2344.37,0.0,,0.0,0.19000000000000003,6,new_launch,high
CUST01902,Discount-Sensitive,3,3,1,7,53,2,549.9300000000001,0.0,,0.0,0.48,1,welcome_offer,medium
CUST01903,Champions,5,5,5,15,20,8,5239.29,4.0,-0.8300000000000001,0.25,0.28,8,welcome_offer,low
CUST01904,Loyal Customers,4,3,4,11,39,3,2969.4300000000003,3.0,0.03666666666666666,0.3333333333333333,0.2733333333333334,4,welcome_offer,medium
CUST01905,Loyal Customers,5,3,3,11,2,3,2083.6400000000003,1.0,-0.62,0.0,0.15333333333333335,6,new_launch,medium
CUST01906,Discount-Sensitive,3,2,1,6,81,1,555.37,0.0,,0.0,0.5,3,none,high
CUST01907,Champions,4,4,4,12,32,5,3168.6099999999997,0.0,,0.0,0.21200000000000002,3,welcome_offer,low
CUST01908,At-Risk,1,3,2,6,216,3,1025.52,0.0,,0.0,0.4366666666666667,1,welcome_offer,high
CUST01909,New / Low-Engagement,4,2,2,8,37,1,825.7,0.0,,0.0,0.07,13,new_launch,medium
CUST01910,At-Risk,2,4,4,10,130,5,2642.55,0.0,,0.0,0.21400000000000002,1,welcome_offer,high
CUST01911,Champions,4,5,5,14,40,8,5924.11,2.0,-0.5650000000000001,0.0,0.18375,4,new_launch,medium
CUST01912,Loyal Customers,4,4,3,11,43,4,1992.5,1.0,-0.07,0.0,0.3075,13,welcome_offer,medium
CUST01913,Discount-Sensitive,3,2,1,6,78,1,422.52,0.0,,0.0,0.44,2,welcome_offer,high
CUST01914,Loyal Customers,3,5,5,13,83,6,5482.889999999999,2.0,0.27,0.16666666666666666,0.25333333333333335,7,welcome_offer,high
CUST01915,At-Risk,1,4,4,9,273,4,3357.25,0.0,,0.0,0.315,1,welcome_offer,high
CUST01916,New / Low-Engagement,5,3,2,10,10,2,934.02,0.0,,0.0,0.29000000000000004,3,new_launch,low
CUST01917,At-Risk,1,3,3,7,196,2,1593.3,0.0,,0.0,0.27,2,free_shipping,high
CUST01918,At-Risk,1,4,4,9,170,4,3621.08,0.0,,0.0,0.1575,1,none,high
CUST01919,Discount-Sensitive,4,2,1,7,40,1,328.12,0.0,,0.0,0.55,10,new_launch,medium
CUST01920,At-Risk,1,4,4,9,215,4,2814.54,1.0,-0.92,0.25,0.275,1,bundle_discount,high
CUST01921,Loyal Customers,3,4,3,10,75,4,2532.17,1.0,-0.34,0.0,0.15000000000000002,9,bundle_discount,medium
CUST01922,Loyal Customers,4,3,4,11,30,3,2918.16,0.0,,0.0,0.09333333333333332,10,welcome_offer,low
CUST01923,At-Risk,2,3,2,7,146,3,1359.38,0.0,,0.0,0.37666666666666665,9,bundle_discount,high
CUST01924,New / Low-Engagement,3,2,1,6,61,1,371.86,0.0,,0.0,0.25,13,bundle_discount,medium
CUST01925,New / Low-Engagement,5,2,1,8,12,1,448.97,0.0,,0.0,0.34,12,new_launch,low
CUST01926,New / Low-Engagement,2,2,1,5,130,1,449.37,0.0,,0.0,0.32,5,free_shipping,high
CUST01927,At-Risk,1,3,4,8,163,3,3362.8999999999996,0.0,,0.0,0.3,1,none,high
CUST01928,Loyal Customers,5,3,3,11,6,3,1788.02,1.0,-1.0,0.3333333333333333,0.22999999999999998,14,none,low
CUST01929,At-Risk,1,3,1,5,163,2,735.4100000000001,0.0,,0.0,0.255,5,welcome_offer,high
CUST01930,New / Low-Engagement,5,3,2,10,19,2,1131.9099999999999,0.0,,0.0,0.21,2,free_shipping,low
CUST01931,New / Low-Engagement,5,3,2,10,10,2,975.78,0.0,,0.0,0.32,11,free_shipping,low
CUST01932,New / Low-Engagement,5,2,2,9,12,1,1359.13,0.0,,0.0,0.33,11,welcome_offer,low
CUST01933,Champions,4,5,4,13,39,6,3230.78,0.0,,0.0,0.20166666666666666,6,free_shipping,medium
CUST01934,New / Low-Engagement,4,2,1,7,33,1,585.58,0.0,,0.0,0.28,8,free_shipping,low
CUST01935,New / Low-Engagement,3,2,1,6,52,1,308.98,0.0,,0.0,0.33,8,free_shipping,medium
CUST01936,New / Low-Engagement,4,2,1,7,34,1,300.34,0.0,,0.0,0.3,8,welcome_offer,low
CUST01937,New / Low-Engagement,2,2,1,5,120,1,383.33,0.0,,0.0,0.19,3,bundle_discount,high
CUST01938,High-Value Unhappy,4,4,3,11,45,4,1866.8,2.0,-0.815,0.5,0.2175,4,free_shipping,medium
CUST01939,Champions,4,4,4,12,34,4,3249.84,1.0,-0.49,0.0,0.1975,13,none,low
CUST01940,Champions,5,5,5,15,8,7,6388.84,1.0,0.2,0.0,0.27,12,new_launch,low
CUST01941,High-Value Unhappy,3,5,5,13,47,9,5847.1900000000005,2.0,-0.725,0.1111111111111111,0.28777777777777774,11,free_shipping,medium
CUST01942,New / Low-Engagement,1,2,1,4,249,1,523.56,0.0,,0.0,0.2,4,welcome_offer,high
CUST01943,Loyal Customers,3,4,5,12,52,4,4844.02,1.0,-0.04,0.25,0.23500000000000001,10,bundle_discount,medium
CUST01944,Champions,5,5,5,15,13,7,5245.9800000000005,2.0,-0.12000000000000001,0.0,0.20714285714285716,6,new_launch,low
CUST01945,Dormant,2,2,1,5,118,1,554.68,0.0,,0.0,0.29,0,free_shipping,high
CUST01946,At-Risk,2,3,2,7,118,3,1522.71,2.0,-0.33499999999999996,0.0,0.33666666666666667,4,none,high
CUST01947,At-Risk,2,5,5,12,123,7,4832.0599999999995,0.0,,0.0,0.27714285714285714,6,free_shipping,high
CUST01948,At-Risk,1,3,2,6,170,2,1170.93,1.0,-0.67,0.0,0.375,3,welcome_offer,high
CUST01949,At-Risk,2,5,5,12,136,8,9603.31,1.0,0.01,0.0,0.21125,9,bundle_discount,high
CUST01950,At-Risk,2,3,2,7,136,3,1395.9099999999999,0.0,,0.0,0.33,2,free_shipping,high
CUST01951,At-Risk,2,4,3,9,125,4,2559.6099999999997,1.0,-0.22,0.0,0.28500000000000003,2,bundle_discount,high
CUST01952,At-Risk,1,3,2,6,313,2,922.6,0.0,,0.0,0.305,3,welcome_offer,high
CUST01953,Dormant,1,2,2,5,176,1,886.28,0.0,,0.0,0.34,0,welcome_offer,high
CUST01954,High-Value Unhappy,3,5,5,13,50,10,7300.599999999999,3.0,-0.5666666666666668,0.2,0.31100000000000005,2,none,medium
CUST01955,Champions,4,5,4,13,25,7,2957.63,2.0,-0.405,0.0,0.4014285714285714,11,new_launch,medium
CUST01956,New / Low-Engagement,3,2,1,6,78,1,301.98,0.0,,0.0,0.28,5,free_shipping,high
CUST01957,At-Risk,1,3,4,8,210,3,2989.2,1.0,0.23,0.0,0.2833333333333333,3,free_shipping,high
CUST01958,At-Risk,2,5,4,11,113,7,3390.38,4.0,-0.35,0.14285714285714285,0.36428571428571427,5,free_shipping,high
CUST01959,New / Low-Engagement,5,2,1,8,9,1,676.52,0.0,,0.0,0.24,4,new_launch,low
CUST01960,New / Low-Engagement,4,2,2,8,25,1,1173.93,0.0,,0.0,0.13,4,free_shipping,low
CUST01961,High-Value Unhappy,3,4,4,11,79,4,3056.04,2.0,-0.115,0.0,0.275,1,none,high
CUST01962,At-Risk,2,5,5,12,142,8,5467.6900000000005,2.0,-0.6599999999999999,0.125,0.205,2,new_launch,high
CUST01963,New / Low-Engagement,2,2,2,6,113,1,827.54,0.0,,0.0,0.23,6,welcome_offer,high
CUST01964,Discount-Sensitive,5,2,2,9,15,1,848.15,0.0,,0.0,0.43,4,none,low
CUST01965,At-Risk,1,3,2,6,196,2,1060.55,1.0,-0.9,0.0,0.4,3,free_shipping,high
CUST01966,Loyal Customers,3,5,5,13,49,6,5099.78,1.0,-1.0,0.16666666666666666,0.20333333333333334,9,none,medium
CUST01967,High-Value Unhappy,4,4,3,11,28,4,1574.64,2.0,-0.16999999999999998,0.0,0.28,12,new_launch,medium
CUST01968,New / Low-Engagement,3,2,2,7,59,1,1323.58,1.0,-0.89,1.0,0.19,2,bundle_discount,medium
CUST01969,Loyal Customers,3,3,3,9,80,2,1641.0,1.0,0.52,0.0,0.27,3,welcome_offer,high
CUST01970,Loyal Customers,3,3,3,9,84,3,1898.37,0.0,,0.0,0.18333333333333335,14,welcome_offer,high
CUST01971,Loyal Customers,5,3,3,11,10,2,2559.3999999999996,1.0,-1.0,0.5,0.28500000000000003,12,bundle_discount,medium
CUST01972,Champions,5,5,5,15,4,9,4551.23,2.0,-0.20999999999999996,0.1111111111111111,0.2744444444444445,15,none,low
CUST01973,At-Risk,2,3,4,9,89,3,2694.88,0.0,,0.0,0.21666666666666667,18,new_launch,high
CUST01974,High-Value Unhappy,3,4,3,10,54,5,2533.77,2.0,-0.14999999999999997,0.0,0.238,9,free_shipping,medium
CUST01975,Loyal Customers,3,4,4,11,57,5,3442.37,1.0,0.21,0.0,0.282,9,new_launch,medium
CUST01976,At-Risk,2,4,5,11,100,5,4264.75,3.0,-0.82,0.2,0.124,15,none,high
CUST01977,Loyal Customers,3,3,3,9,68,2,1844.12,1.0,-0.47,0.0,0.28,8,none,medium
CUST01978,At-Risk,1,5,5,11,156,7,6034.36,2.0,-0.42000000000000004,0.14285714285714285,0.3842857142857143,2,welcome_offer,high
CUST01979,New / Low-Engagement,3,2,1,6,61,1,669.46,0.0,,0.0,0.29,13,new_launch,medium
CUST01980,Champions,5,5,5,15,1,8,7551.46,1.0,-1.0,0.125,0.20375000000000001,10,bundle_discount,low
CUST01981,Loyal Customers,3,4,5,12,84,4,4730.360000000001,1.0,-1.0,0.0,0.235,13,none,high
CUST01982,Champions,4,5,5,14,36,7,4060.75,2.0,-0.07500000000000001,0.0,0.19714285714285715,5,new_launch,medium
CUST01983,New / Low-Engagement,3,3,2,8,67,3,1024.8700000000001,0.0,,0.0,0.26666666666666666,13,bundle_discount,medium
CUST01984,Champions,4,5,5,14,21,8,4659.86,2.0,0.01999999999999999,0.0,0.375,8,free_shipping,medium
CUST01985,New / Low-Engagement,3,2,3,8,75,1,1983.49,0.0,,0.0,0.07,12,new_launch,medium
CUST01986,Champions,5,4,5,14,5,5,5637.98,3.0,-0.8966666666666666,0.4,0.302,17,none,low
CUST01987,Discount-Sensitive,2,2,1,5,127,1,299.78,0.0,,0.0,0.47,4,none,high
CUST01988,New / Low-Engagement,3,2,2,7,52,1,824.71,0.0,,0.0,0.24,2,bundle_discount,medium
CUST01989,Discount-Sensitive,3,3,2,8,70,3,1255.63,0.0,,0.0,0.4000000000000001,0,new_launch,high
CUST01990,Loyal Customers,3,4,4,11,59,4,3877.7699999999995,0.0,,0.0,0.22499999999999998,11,bundle_discount,medium
CUST01991,High-Value Unhappy,3,5,5,13,65,7,5405.02,2.0,-0.45,0.14285714285714285,0.1457142857142857,8,none,medium
CUST01992,New / Low-Engagement,3,2,2,7,50,1,1412.07,0.0,,0.0,0.38,7,new_launch,medium
CUST01993,Champions,4,5,4,13,23,6,3224.71,2.0,-0.81,0.0,0.335,0,bundle_discount,medium
CUST01994,Loyal Customers,3,5,5,13,83,6,4371.35,0.0,,0.0,0.30833333333333335,0,none,high
CUST01995,At-Risk,2,5,4,11,144,5,2602.16,1.0,-0.72,0.0,0.292,2,none,high
CUST01996,At-Risk,1,3,2,6,206,2,1407.45,0.0,,0.0,0.11499999999999999,2,free_shipping,high
CUST01997,Loyal Customers,4,3,3,10,23,2,2544.7,0.0,,0.0,0.28,9,none,low
CUST01998,Champions,5,5,5,15,6,7,8151.54,2.0,-0.705,0.14285714285714285,0.09714285714285716,13,bundle_discount,medium
CUST01999,New / Low-Engagement,3,3,1,7,70,2,762.25,0.0,,0.0,0.33999999999999997,4,free_shipping,medium
CUST02000,At-Risk,2,5,5,12,96,10,4734.83,2.0,0.16499999999999998,0.0,0.22000000000000003,11,bundle_discount,high
CUST02001,New / Low-Engagement,5,2,1,8,5,1,519.52,0.0,,0.0,0.23,12,none,low
CUST02002,Champions,4,5,5,14,27,6,5905.59,1.0,0.32,0.0,0.245,7,welcome_offer,low
